GWAS	cM_threshold	cluster	CHR	bp_start	bp_stop	cM_start	cM_stop	nSNPs_in_cluster
PD_Nalls_no23ukbb	0.68	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.69	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.7	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.71	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.72	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.73	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.74	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.75	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.76	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.77	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.78	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.79	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.8	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.81	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.82	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.83	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.84	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.85	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.86	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.87	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.88	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.89	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.9	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.91	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.92	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.93	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.94	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.95	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.96	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.97	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.98	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	0.99	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
PD_Nalls_no23ukbb	1	1	17	44192923	44248042	69.3001969653299	69.3336417759131	2
