GWAS	cM_threshold	cluster	CHR	bp_start	bp_stop	cM_start	cM_stop	nSNPs_in_cluster
ALS_vanRheenen	0.05	11	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.05	12	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.05	13	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.05	14	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.05	15	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.05	16	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.05	17	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.05	18	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.05	19	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.05	20	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.05	21	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.06	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.06	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.06	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.06	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.06	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.06	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.06	7	9	27632744	27632744	52.9480078429598	52.9480078429598	1
ALS_vanRheenen	0.06	8	9	27675212	27675212	53.033686257826	53.033686257826	1
ALS_vanRheenen	0.06	9	9	27804554	27804554	53.3667054752267	53.3667054752267	1
ALS_vanRheenen	0.06	10	9	27882436	27906185	53.4827024087242	53.4895332096328	2
ALS_vanRheenen	0.06	11	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.06	12	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.06	13	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.06	14	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.06	15	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.06	16	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.06	17	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.06	18	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.06	19	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.06	20	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.06	21	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.07	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.07	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.07	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.07	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.07	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.07	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.07	7	9	27632744	27632744	52.9480078429598	52.9480078429598	1
ALS_vanRheenen	0.07	8	9	27675212	27675212	53.033686257826	53.033686257826	1
ALS_vanRheenen	0.07	9	9	27804554	27804554	53.3667054752267	53.3667054752267	1
ALS_vanRheenen	0.07	10	9	27882436	27906185	53.4827024087242	53.4895332096328	2
ALS_vanRheenen	0.07	11	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.07	12	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.07	13	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.07	14	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.07	15	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.07	16	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.07	17	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.07	18	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.07	19	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.07	20	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.07	21	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.08	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.08	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.08	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.08	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.08	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.08	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.08	7	9	27632744	27632744	52.9480078429598	52.9480078429598	1
ALS_vanRheenen	0.08	8	9	27675212	27675212	53.033686257826	53.033686257826	1
ALS_vanRheenen	0.08	9	9	27804554	27804554	53.3667054752267	53.3667054752267	1
ALS_vanRheenen	0.08	10	9	27882436	27906185	53.4827024087242	53.4895332096328	2
ALS_vanRheenen	0.08	11	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.08	12	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.08	13	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.08	14	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.08	15	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.08	16	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.08	17	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.08	18	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.08	19	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.08	20	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.08	21	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.09	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.09	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.09	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.09	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.09	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.09	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.09	7	9	27632744	27675212	52.9480078429598	53.033686257826	2
ALS_vanRheenen	0.09	8	9	27804554	27804554	53.3667054752267	53.3667054752267	1
ALS_vanRheenen	0.09	9	9	27882436	27906185	53.4827024087242	53.4895332096328	2
ALS_vanRheenen	0.09	10	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.09	11	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.09	12	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.09	13	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.09	14	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.09	15	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.09	16	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.09	17	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.09	18	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.09	19	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.09	20	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.1	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.1	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.1	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.1	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.1	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.1	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.1	7	9	27632744	27675212	52.9480078429598	53.033686257826	2
ALS_vanRheenen	0.1	8	9	27804554	27804554	53.3667054752267	53.3667054752267	1
ALS_vanRheenen	0.1	9	9	27882436	27906185	53.4827024087242	53.4895332096328	2
ALS_vanRheenen	0.1	10	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.1	11	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.1	12	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.1	13	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.1	14	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.1	15	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.1	16	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.1	17	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.1	18	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.1	19	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.1	20	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.11	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.11	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.11	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.11	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.11	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.11	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.11	7	9	27632744	27675212	52.9480078429598	53.033686257826	2
ALS_vanRheenen	0.11	8	9	27804554	27804554	53.3667054752267	53.3667054752267	1
ALS_vanRheenen	0.11	9	9	27882436	27906185	53.4827024087242	53.4895332096328	2
ALS_vanRheenen	0.11	10	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.11	11	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.11	12	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.11	13	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.11	14	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.11	15	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.11	16	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.11	17	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.11	18	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.11	19	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.11	20	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.12	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.12	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.12	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.12	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.12	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.12	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.12	7	9	27632744	27675212	52.9480078429598	53.033686257826	2
ALS_vanRheenen	0.12	8	9	27804554	27906185	53.3667054752267	53.4895332096328	3
ALS_vanRheenen	0.12	9	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.12	10	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.12	11	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.12	12	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.12	13	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.12	14	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.12	15	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.12	16	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.12	17	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.12	18	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.12	19	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.13	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.13	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.13	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.13	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.13	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.13	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.13	7	9	27632744	27675212	52.9480078429598	53.033686257826	2
ALS_vanRheenen	0.13	8	9	27804554	27906185	53.3667054752267	53.4895332096328	3
ALS_vanRheenen	0.13	9	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.13	10	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.13	11	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.13	12	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.13	13	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.13	14	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.13	15	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.13	16	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.13	17	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.13	18	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.13	19	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.14	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.14	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.14	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.14	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.14	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.14	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
ALS_vanRheenen	0.14	7	9	27632744	27675212	52.9480078429598	53.033686257826	2
ALS_vanRheenen	0.14	8	9	27804554	27906185	53.3667054752267	53.4895332096328	3
ALS_vanRheenen	0.14	9	9	28077490	28117831	53.7628514567437	53.7957685132694	2
ALS_vanRheenen	0.14	10	9	28432395	28439283	54.3100548331154	54.3196743402777	2
ALS_vanRheenen	0.14	11	9	28531757	28531757	54.8068579862291	54.8068579862291	1
ALS_vanRheenen	0.14	12	12	57745946	57745946	72.1199812933661	72.1199812933661	1
ALS_vanRheenen	0.14	13	12	58262322	58262322	72.4137357684299	72.4137357684299	1
ALS_vanRheenen	0.14	14	12	64355361	64503989	77.4373511188701	77.4523336950594	27
ALS_vanRheenen	0.14	15	14	30531264	30729903	23.3662019051488	23.3845360162825	137
ALS_vanRheenen	0.14	16	19	17631660	17643508	41.5437293980736	41.6127555377151	7
ALS_vanRheenen	0.14	17	20	49818871	50005822	76.0202942839188	76.069684913266	37
ALS_vanRheenen	0.14	18	21	31667290	31731058	33.2712112093086	33.2789015080257	4
ALS_vanRheenen	0.14	19	21	44333234	44333234	60.5436888524286	60.5436888524286	1
ALS_vanRheenen	0.15	1	3	39444758	39493251	63.1600790341453	63.1849438528794	29
ALS_vanRheenen	0.15	2	5	151022235	151048634	161.84119972829	161.864158164691	11
ALS_vanRheenen	0.15	3	5	172920676	172928840	191.305775624823	191.309016676468	11
ALS_vanRheenen	0.15	4	6	31638599	31638615	51.5788861938537	51.5788878287569	2
ALS_vanRheenen	0.15	5	9	27269016	27321049	51.6654588811144	51.7193070639455	3
ALS_vanRheenen	0.15	6	9	27466682	27597893	52.5338691554314	52.7004218757162	143
