GWAS	cM_threshold	cluster	CHR	bp_start	bp_stop	cM_start	cM_stop	nSNPs_in_cluster
PD_Nalls_no23	0.01	26	4	76262147	76284185	91.4190554306875	91.4295934480633	30
PD_Nalls_no23	0.01	27	4	89587189	89587189	106.934904839933	106.934904839933	1
PD_Nalls_no23	0.01	28	4	89631769	89680159	106.953144395959	106.968917165962	11
PD_Nalls_no23	0.01	29	4	89685446	89691681	107.001181142254	107.007839007057	3
PD_Nalls_no23	0.01	30	4	89704947	89945668	107.037666181806	107.113632599625	394
PD_Nalls_no23	0.01	31	4	89947686	89947698	107.133971757464	107.134128642114	2
PD_Nalls_no23	0.01	32	4	89978263	89978263	107.160348383025	107.160348383025	1
PD_Nalls_no23	0.01	33	4	90028674	90028674	107.184351536462	107.184351536462	1
PD_Nalls_no23	0.01	34	4	90088967	90156624	107.195065691951	107.200084394036	2
PD_Nalls_no23	0.01	35	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.01	36	7	23076347	23130215	40.5727231555016	40.5790019902486	6
PD_Nalls_no23	0.01	37	7	23154394	23211386	40.5897118821348	40.6076462632381	14
PD_Nalls_no23	0.01	38	7	23220632	23362336	40.6208418947919	40.6520626699395	30
PD_Nalls_no23	0.01	39	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.01	40	10	119612816	119612816	148.314721619775	148.314721619775	1
PD_Nalls_no23	0.01	41	10	119651405	119651405	148.343911019358	148.343911019358	1
PD_Nalls_no23	0.01	42	10	119776815	119776815	148.407869617626	148.407869617626	1
PD_Nalls_no23	0.01	43	10	119950976	119950976	148.431494712299	148.431494712299	1
PD_Nalls_no23	0.01	44	11	133894771	133904968	158.064119082194	158.075081338337	11
PD_Nalls_no23	0.01	45	11	133927686	133949522	158.117617161288	158.138559166762	6
PD_Nalls_no23	0.01	46	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.01	47	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.01	48	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.01	49	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.01	50	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.01	51	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.01	52	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.01	53	17	45579529	45584654	70.5781210312336	70.5835020224356	5
PD_Nalls_no23	0.01	54	17	45637307	45646239	70.595865804715	70.5983691413644	18
PD_Nalls_no23	0.01	55	17	45704139	46437877	70.6143568725882	70.896912585831	1839
PD_Nalls_no23	0.01	56	17	46675659	46786047	70.907288838921	70.9384684767793	68
PD_Nalls_no23	0.01	57	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.02	1	1	154941247	154941247	165.985115479055	165.985115479055	1
PD_Nalls_no23	0.02	2	1	155015779	155015779	166.040822070852	166.040822070852	1
PD_Nalls_no23	0.02	3	1	155135691	155419060	166.143375907528	166.181137307617	9
PD_Nalls_no23	0.02	4	1	156038197	156038197	166.232973491759	166.232973491759	1
PD_Nalls_no23	0.02	5	1	156060246	156102426	166.277423835126	166.296442852437	2
PD_Nalls_no23	0.02	6	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.02	7	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.02	8	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.02	9	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.02	10	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.02	11	3	182990299	183001850	197.843190319129	197.847159138241	4
PD_Nalls_no23	0.02	12	3	183007683	183091806	197.86727455885	197.885707628956	25
PD_Nalls_no23	0.02	13	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.02	14	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.02	15	4	76211207	76221082	91.3146987013116	91.3629814581342	12
PD_Nalls_no23	0.02	16	4	76243639	76246346	91.388799655662	91.3900951459286	2
PD_Nalls_no23	0.02	17	4	76262147	76284185	91.4190554306875	91.4295934480633	30
PD_Nalls_no23	0.02	18	4	89587189	89680159	106.934904839933	106.968917165962	12
PD_Nalls_no23	0.02	19	4	89685446	89691681	107.001181142254	107.007839007057	3
PD_Nalls_no23	0.02	20	4	89704947	89945668	107.037666181806	107.113632599625	394
PD_Nalls_no23	0.02	21	4	89947686	89947698	107.133971757464	107.134128642114	2
PD_Nalls_no23	0.02	22	4	89978263	89978263	107.160348383025	107.160348383025	1
PD_Nalls_no23	0.02	23	4	90028674	90156624	107.184351536462	107.200084394036	3
PD_Nalls_no23	0.02	24	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.02	25	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.02	26	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.02	27	10	119612816	119612816	148.314721619775	148.314721619775	1
PD_Nalls_no23	0.02	28	10	119651405	119651405	148.343911019358	148.343911019358	1
PD_Nalls_no23	0.02	29	10	119776815	119776815	148.407869617626	148.407869617626	1
PD_Nalls_no23	0.02	30	10	119950976	119950976	148.431494712299	148.431494712299	1
PD_Nalls_no23	0.02	31	11	133894771	133904968	158.064119082194	158.075081338337	11
PD_Nalls_no23	0.02	32	11	133927686	133949522	158.117617161288	158.138559166762	6
PD_Nalls_no23	0.02	33	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.02	34	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.02	35	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.02	36	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.02	37	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.02	38	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.02	39	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.02	40	17	45579529	46786047	70.5781210312336	70.9384684767793	1930
PD_Nalls_no23	0.02	41	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.03	1	1	154941247	154941247	165.985115479055	165.985115479055	1
PD_Nalls_no23	0.03	2	1	155015779	155015779	166.040822070852	166.040822070852	1
PD_Nalls_no23	0.03	3	1	155135691	155419060	166.143375907528	166.181137307617	9
PD_Nalls_no23	0.03	4	1	156038197	156038197	166.232973491759	166.232973491759	1
PD_Nalls_no23	0.03	5	1	156060246	156102426	166.277423835126	166.296442852437	2
PD_Nalls_no23	0.03	6	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.03	7	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.03	8	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.03	9	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.03	10	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.03	11	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.03	12	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.03	13	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.03	14	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.03	15	4	89587189	89680159	106.934904839933	106.968917165962	12
PD_Nalls_no23	0.03	16	4	89685446	90156624	107.001181142254	107.200084394036	403
PD_Nalls_no23	0.03	17	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.03	18	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.03	19	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.03	20	10	119612816	119651405	148.314721619775	148.343911019358	2
PD_Nalls_no23	0.03	21	10	119776815	119950976	148.407869617626	148.431494712299	2
PD_Nalls_no23	0.03	22	11	133894771	133904968	158.064119082194	158.075081338337	11
PD_Nalls_no23	0.03	23	11	133927686	133949522	158.117617161288	158.138559166762	6
PD_Nalls_no23	0.03	24	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.03	25	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.03	26	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.03	27	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.03	28	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.03	29	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.03	30	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.03	31	17	45579529	46786047	70.5781210312336	70.9384684767793	1930
PD_Nalls_no23	0.03	32	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.04	1	1	154941247	154941247	165.985115479055	165.985115479055	1
PD_Nalls_no23	0.04	2	1	155015779	155015779	166.040822070852	166.040822070852	1
PD_Nalls_no23	0.04	3	1	155135691	155419060	166.143375907528	166.181137307617	9
PD_Nalls_no23	0.04	4	1	156038197	156038197	166.232973491759	166.232973491759	1
PD_Nalls_no23	0.04	5	1	156060246	156102426	166.277423835126	166.296442852437	2
PD_Nalls_no23	0.04	6	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.04	7	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.04	8	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.04	9	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.04	10	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.04	11	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.04	12	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.04	13	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.04	14	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.04	15	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.04	16	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.04	17	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.04	18	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.04	19	10	119612816	119651405	148.314721619775	148.343911019358	2
PD_Nalls_no23	0.04	20	10	119776815	119950976	148.407869617626	148.431494712299	2
PD_Nalls_no23	0.04	21	11	133894771	133904968	158.064119082194	158.075081338337	11
PD_Nalls_no23	0.04	22	11	133927686	133949522	158.117617161288	158.138559166762	6
PD_Nalls_no23	0.04	23	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.04	24	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.04	25	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.04	26	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.04	27	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.04	28	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.04	29	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.04	30	17	45579529	46786047	70.5781210312336	70.9384684767793	1930
PD_Nalls_no23	0.04	31	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.05	1	1	154941247	154941247	165.985115479055	165.985115479055	1
PD_Nalls_no23	0.05	2	1	155015779	155015779	166.040822070852	166.040822070852	1
PD_Nalls_no23	0.05	3	1	155135691	155419060	166.143375907528	166.181137307617	9
PD_Nalls_no23	0.05	4	1	156038197	156102426	166.232973491759	166.296442852437	3
PD_Nalls_no23	0.05	5	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.05	6	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.05	7	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.05	8	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.05	9	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.05	10	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.05	11	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.05	12	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.05	13	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.05	14	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.05	15	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.05	16	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.05	17	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.05	18	10	119612816	119651405	148.314721619775	148.343911019358	2
PD_Nalls_no23	0.05	19	10	119776815	119950976	148.407869617626	148.431494712299	2
PD_Nalls_no23	0.05	20	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.05	21	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.05	22	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.05	23	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.05	24	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.05	25	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.05	26	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.05	27	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.05	28	17	45579529	46786047	70.5781210312336	70.9384684767793	1930
PD_Nalls_no23	0.05	29	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.06	1	1	154941247	155015779	165.985115479055	166.040822070852	2
PD_Nalls_no23	0.06	2	1	155135691	156102426	166.143375907528	166.296442852437	12
PD_Nalls_no23	0.06	3	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.06	4	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.06	5	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.06	6	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.06	7	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.06	8	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.06	9	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.06	10	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.06	11	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.06	12	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.06	13	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.06	14	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.06	15	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.06	16	10	119612816	119651405	148.314721619775	148.343911019358	2
PD_Nalls_no23	0.06	17	10	119776815	119950976	148.407869617626	148.431494712299	2
PD_Nalls_no23	0.06	18	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.06	19	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.06	20	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.06	21	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.06	22	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.06	23	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.06	24	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.06	25	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.06	26	17	45579529	46786047	70.5781210312336	70.9384684767793	1930
PD_Nalls_no23	0.06	27	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.07	1	1	154941247	155015779	165.985115479055	166.040822070852	2
PD_Nalls_no23	0.07	2	1	155135691	156102426	166.143375907528	166.296442852437	12
PD_Nalls_no23	0.07	3	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.07	4	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.07	5	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.07	6	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.07	7	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.07	8	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.07	9	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.07	10	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.07	11	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.07	12	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.07	13	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.07	14	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.07	15	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.07	16	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.07	17	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.07	18	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.07	19	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.07	20	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.07	21	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.07	22	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.07	23	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.07	24	17	45382815	45496053	70.4791525799664	70.4999417428254	117
PD_Nalls_no23	0.07	25	17	45579529	46786047	70.5781210312336	70.9384684767793	1930
PD_Nalls_no23	0.07	26	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.08	1	1	154941247	155015779	165.985115479055	166.040822070852	2
PD_Nalls_no23	0.08	2	1	155135691	156102426	166.143375907528	166.296442852437	12
PD_Nalls_no23	0.08	3	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.08	4	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.08	5	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.08	6	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.08	7	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.08	8	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.08	9	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.08	10	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.08	11	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.08	12	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.08	13	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.08	14	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.08	15	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.08	16	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.08	17	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.08	18	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.08	19	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.08	20	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.08	21	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.08	22	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.08	23	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.08	24	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.08	25	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.09	1	1	154941247	155015779	165.985115479055	166.040822070852	2
PD_Nalls_no23	0.09	2	1	155135691	156102426	166.143375907528	166.296442852437	12
PD_Nalls_no23	0.09	3	1	156185069	156185069	166.387421409377	166.387421409377	1
PD_Nalls_no23	0.09	4	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.09	5	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.09	6	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.09	7	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.09	8	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.09	9	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.09	10	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.09	11	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.09	12	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.09	13	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.09	14	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.09	15	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.09	16	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.09	17	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.09	18	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.09	19	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.09	20	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.09	21	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.09	22	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.09	23	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.09	24	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
PD_Nalls_no23	0.09	25	18	43092999	43098270	62.1507699902821	62.1521433206628	3
PD_Nalls_no23	0.1	1	1	154941247	155015779	165.985115479055	166.040822070852	2
PD_Nalls_no23	0.1	2	1	155135691	156185069	166.143375907528	166.387421409377	13
PD_Nalls_no23	0.1	3	1	205673262	205770138	222.655381565749	222.688604357811	17
PD_Nalls_no23	0.1	4	2	134600135	134834675	157.256148590017	157.332616572591	12
PD_Nalls_no23	0.1	5	2	168235432	168299085	183.643532917703	183.664023141201	11
PD_Nalls_no23	0.1	6	3	58232625	58232625	75.4958726448694	75.4958726448694	1
PD_Nalls_no23	0.1	7	3	182990299	183091806	197.843190319129	197.885707628956	29
PD_Nalls_no23	0.1	8	4	849886	989064	0.787048078159032	0.852887910744142	97
PD_Nalls_no23	0.1	9	4	15708707	15741709	29.995331871153	30.0411092339217	19
PD_Nalls_no23	0.1	10	4	76211207	76284185	91.3146987013116	91.4295934480633	44
PD_Nalls_no23	0.1	11	4	89587189	90156624	106.934904839933	107.200084394036	415
PD_Nalls_no23	0.1	12	5	60753292	61198117	72.9187703022095	72.9622429084112	119
PD_Nalls_no23	0.1	13	7	23076347	23362336	40.5727231555016	40.6520626699395	50
PD_Nalls_no23	0.1	14	8	16838782	16858763	40.0366412705827	40.0524063913702	27
PD_Nalls_no23	0.1	15	10	119612816	119950976	148.314721619775	148.431494712299	4
PD_Nalls_no23	0.1	16	11	133894771	133949522	158.064119082194	158.138559166762	17
PD_Nalls_no23	0.1	17	12	40189191	40227006	55.2445494897039	55.255884468479	3
PD_Nalls_no23	0.1	18	12	40491747	40491747	55.3746701242003	55.3746701242003	1
PD_Nalls_no23	0.1	19	12	122811747	122838013	146.896048798449	146.898662050834	2
PD_Nalls_no23	0.1	20	15	61701503	61705400	73.6533499062258	73.6569479456138	2
PD_Nalls_no23	0.1	21	16	30863896	30991399	55.8644202650945	55.8891893341975	67
PD_Nalls_no23	0.1	22	17	16058679	16131911	42.4030278570582	42.4050735182177	4
PD_Nalls_no23	0.1	23	17	45382815	46786047	70.4791525799664	70.9384684767793	2047
