GWAS	cM_threshold	cluster	CHR	bp_start	bp_stop	cM_start	cM_stop	nSNPs_in_cluster
AD_Bellenguez	0.01	43	7	54899045	54899045	80.6943577291123	80.6943577291123	1
AD_Bellenguez	0.01	44	7	99972963	100494172	117.08719397371	117.143204209399	145
AD_Bellenguez	0.01	45	7	100561944	100561944	117.168437234934	117.168437234934	1
AD_Bellenguez	0.01	46	7	100577850	100582234	117.192749880904	117.200501277976	2
AD_Bellenguez	0.01	47	7	100592493	100592493	117.232124474989	117.232124474989	1
AD_Bellenguez	0.01	48	7	143402014	143435090	159.738355100744	159.772608817774	31
AD_Bellenguez	0.01	49	8	11844613	11844613	28.1817059491595	28.1817059491595	1
AD_Bellenguez	0.01	50	8	27330003	27391029	59.0942029620433	59.1123434278035	16
AD_Bellenguez	0.01	51	8	27410651	27410651	59.1287015267235	59.1287015267235	1
AD_Bellenguez	0.01	52	8	27462330	27465457	59.1567872171267	59.1577978808271	2
AD_Bellenguez	0.01	53	8	27476581	27545260	59.2065706085257	59.2351470583596	33
AD_Bellenguez	0.01	54	8	27548836	27562290	59.3283167679512	59.3349406068897	11
AD_Bellenguez	0.01	55	8	27565223	27565545	59.3509869836544	59.3533148118089	2
AD_Bellenguez	0.01	56	8	27567600	27597165	59.3654083367941	59.3972568225142	31
AD_Bellenguez	0.01	57	8	27598736	27610986	59.4075388036025	59.4339259322916	21
AD_Bellenguez	0.01	58	8	27612679	27613261	59.4449969214448	59.4488203785964	3
AD_Bellenguez	0.01	59	8	27618250	27636849	59.4815315550429	59.5014880401257	14
AD_Bellenguez	0.01	60	8	27654290	27654290	59.5143374477883	59.5143374477883	1
AD_Bellenguez	0.01	61	8	27716649	27716649	59.6029700053447	59.6029700053447	1
AD_Bellenguez	0.01	62	8	94899249	94983473	114.311733630062	114.332518347076	57
AD_Bellenguez	0.01	63	8	95008746	95038329	114.344257920539	114.351274355389	3
AD_Bellenguez	0.01	64	8	100663356	100668064	120.819676594255	120.826137815065	6
AD_Bellenguez	0.01	65	8	143967775	143967775	178.660623398329	178.660623398329	1
AD_Bellenguez	0.01	66	8	144069710	144103704	178.720049529531	178.722504608494	3
AD_Bellenguez	0.01	67	9	104903697	104903697	119.857888464369	119.857888464369	1
AD_Bellenguez	0.01	68	10	11450849	11463176	25.7844419421371	25.7936932337459	4
AD_Bellenguez	0.01	69	10	11672687	11681538	25.8886309525477	25.9024250166586	9
AD_Bellenguez	0.01	70	10	59966155	59966155	81.7129900909865	81.7129900909865	1
AD_Bellenguez	0.01	71	10	59970208	59981020	81.7242782572556	81.7360560138545	4
AD_Bellenguez	0.01	72	10	60015668	60025913	81.7526799930398	81.7561773090115	3
AD_Bellenguez	0.01	73	10	80263768	80403012	105.593320576113	105.639354133304	74
AD_Bellenguez	0.01	74	10	80411100	80454830	105.650100209735	105.667791865378	11
AD_Bellenguez	0.01	75	10	80460841	80473469	105.682815720729	105.697620245362	6
AD_Bellenguez	0.01	76	10	80486993	80520381	105.71012529859	105.718670305753	18
AD_Bellenguez	0.01	77	10	80524756	80524756	105.751173554835	105.751173554835	1
AD_Bellenguez	0.01	78	11	47239709	47341664	64.6398675631544	64.648922117798	12
AD_Bellenguez	0.01	79	11	47356694	47861785	64.6626212796682	64.6823211200647	52
AD_Bellenguez	0.01	80	11	60057450	60085096	67.7422731179527	67.7643499225284	30
AD_Bellenguez	0.01	81	11	60087912	60337726	67.775091594952	67.8616364357774	353
AD_Bellenguez	0.01	82	11	85923691	85923691	93.1296339157226	93.1296339157226	1
AD_Bellenguez	0.01	83	11	85941208	86165180	93.1436401650714	93.2259380466762	189
AD_Bellenguez	0.01	84	11	121480287	121525902	133.319257130833	133.335986554915	10
AD_Bellenguez	0.01	85	11	121563217	121590884	133.449667308739	133.464255388269	15
AD_Bellenguez	0.01	86	11	121602682	121603530	133.476322221328	133.47661803948	3
AD_Bellenguez	0.01	87	11	121616898	121620549	133.492178769382	133.497606268502	3
AD_Bellenguez	0.01	88	14	39418472	39418472	36.8403039066885	36.8403039066885	1
AD_Bellenguez	0.01	89	14	52830290	52908422	47.5194681134267	47.5419028485659	52
AD_Bellenguez	0.01	90	14	52913160	52916127	47.5533377884626	47.55345911987	2
AD_Bellenguez	0.01	91	14	52923297	52947427	47.5653366442509	47.5712014049869	5
AD_Bellenguez	0.01	92	14	92460608	92472511	90.8453783855602	90.8586310947877	45
AD_Bellenguez	0.01	93	14	92483611	92497169	90.8738128281031	90.8833405722746	12
AD_Bellenguez	0.01	94	14	105721893	105754597	115.465579781943	115.494942254819	10
AD_Bellenguez	0.01	95	14	105769429	105769806	115.509543721008	115.509914582086	3
AD_Bellenguez	0.01	96	15	49901356	49903911	58.4439776460906	58.4536639780788	2
AD_Bellenguez	0.01	97	15	58667074	58823796	67.9284640478025	67.9484782310313	37
AD_Bellenguez	0.01	98	15	58873328	58873328	67.9730346263811	67.9730346263811	1
AD_Bellenguez	0.01	99	15	63115191	63149043	75.8432565144251	75.8501041369665	4
AD_Bellenguez	0.01	100	15	63201960	63236057	75.8603746707331	75.8612958335455	7
AD_Bellenguez	0.01	101	15	63261795	63295034	75.8713841670097	75.8860325326627	10
AD_Bellenguez	0.01	102	15	63303679	63334341	75.9122084370893	75.9348517378892	5
AD_Bellenguez	0.01	103	15	63349162	63349162	75.9636685809334	75.9636685809334	1
AD_Bellenguez	0.01	104	16	29946895	30105932	55.6793350913427	55.6920214463154	96
AD_Bellenguez	0.01	105	16	31111250	31122892	55.9069027636985	55.9088245847647	5
AD_Bellenguez	0.01	106	16	31142825	31155858	55.9198213437117	55.9341286689706	7
AD_Bellenguez	0.01	107	16	81737811	81737811	107.252508199577	107.252508199577	1
AD_Bellenguez	0.01	108	16	81738931	81740211	107.269036659984	107.286014372783	6
AD_Bellenguez	0.01	109	16	81881916	81881916	107.872342088444	107.872342088444	1
AD_Bellenguez	0.01	110	16	81883307	81883307	107.889740441775	107.889740441775	1
AD_Bellenguez	0.01	111	16	81908423	81908423	107.970200237029	107.970200237029	1
AD_Bellenguez	0.01	112	16	81942226	81946414	108.071881549032	108.078681924226	2
AD_Bellenguez	0.01	113	16	90073916	90073916	131.838677303107	131.838677303107	1
AD_Bellenguez	0.01	114	16	90099556	90103687	131.861364365047	131.861364365047	2
AD_Bellenguez	0.01	115	17	5058224	5215656	13.3503056101946	13.4223888187036	51
AD_Bellenguez	0.01	116	17	5220182	5255419	13.4358576280507	13.4592003053657	13
AD_Bellenguez	0.01	117	17	5276551	5369413	13.5058038185271	13.5172920535985	40
AD_Bellenguez	0.01	118	17	44352876	44352876	69.7089662802847	69.7089662802847	1
AD_Bellenguez	0.01	119	17	45892586	46288121	70.7652142944525	70.8905048736094	828
AD_Bellenguez	0.01	120	17	46709946	46751565	70.9087850438048	70.9105787036259	13
AD_Bellenguez	0.01	121	17	58332680	58332680	86.9411738320311	86.9411738320311	1
AD_Bellenguez	0.01	122	17	58363181	58363181	86.9766332204386	86.9766332204386	1
AD_Bellenguez	0.01	123	17	63468418	63502251	90.3962178470832	90.4366328817692	45
AD_Bellenguez	0.01	124	19	1009366	1028298	3.5804984891687	3.60214603706989	5
AD_Bellenguez	0.01	125	19	1036692	1037942	3.61363859128212	3.61595584078112	6
AD_Bellenguez	0.01	126	19	1039187	1063444	3.63278010721046	3.66295971298471	23
AD_Bellenguez	0.01	127	19	1078995	1080190	3.68155319987013	3.68330049657358	2
AD_Bellenguez	0.01	128	19	1085456	1085456	3.69387279832716	3.69387279832716	1
AD_Bellenguez	0.01	129	19	1092505	1092505	3.80861690806369	3.80861690806369	1
AD_Bellenguez	0.01	130	19	1812683	1856555	6.83181716718083	6.85476974471523	18
AD_Bellenguez	0.01	131	19	43659073	43659073	66.4675918078636	66.4675918078636	1
AD_Bellenguez	0.01	132	19	44010922	44029552	67.1690585113231	67.1713172790248	2
AD_Bellenguez	0.01	133	19	44102095	44102095	67.2048792684213	67.2048792684213	1
AD_Bellenguez	0.01	134	19	44132649	44132649	67.2257696601292	67.2257696601292	1
AD_Bellenguez	0.01	135	19	44270502	44270502	67.2619390857152	67.2619390857152	1
AD_Bellenguez	0.01	136	19	44388844	44401750	67.519565230883	67.524562683814	2
AD_Bellenguez	0.01	137	19	44428551	44428551	67.5395119950384	67.5395119950384	1
AD_Bellenguez	0.01	138	19	44516798	44516798	67.6553891752899	67.6553891752899	1
AD_Bellenguez	0.01	139	19	44544863	44544863	67.9507745728717	67.9507745728717	1
AD_Bellenguez	0.01	140	19	44562369	44562369	67.9846930985471	67.9846930985471	1
AD_Bellenguez	0.01	141	19	44575638	44577250	68.0144755830133	68.0255004205342	4
AD_Bellenguez	0.01	142	19	44604243	44604243	68.0889769350267	68.0889769350267	1
AD_Bellenguez	0.01	143	19	44614391	44625792	68.1182280521425	68.1235912064803	2
AD_Bellenguez	0.01	144	19	44630175	44658298	68.1348667196827	68.1421296159648	26
AD_Bellenguez	0.01	145	19	44662645	44663684	68.1567864669462	68.1620042722491	2
AD_Bellenguez	0.01	146	19	44670679	44677266	68.1897137022227	68.1988677135429	3
AD_Bellenguez	0.01	147	19	44685157	44692043	68.2319975061552	68.2587375772351	6
AD_Bellenguez	0.01	148	19	44693757	44697256	68.2704991774916	68.294488895815	5
AD_Bellenguez	0.01	149	19	44698782	44698782	68.304953077779	68.304953077779	1
AD_Bellenguez	0.01	150	19	44701052	44750325	68.3186332848893	68.4167876736214	58
AD_Bellenguez	0.01	151	19	44752009	44752422	68.4300265157333	68.4332735623011	2
AD_Bellenguez	0.01	152	19	44758498	44758498	68.4761923553808	68.4761923553808	1
AD_Bellenguez	0.01	153	19	44766468	44766468	68.5274478577055	68.5274478577055	1
AD_Bellenguez	0.01	154	19	44792629	44800054	68.6734999035524	68.7155499108157	14
AD_Bellenguez	0.01	155	19	44804817	44808053	68.739348280528	68.7555225516715	6
AD_Bellenguez	0.01	156	19	44810458	44810458	68.767943318269	68.767943318269	1
AD_Bellenguez	0.01	157	19	44812964	44812964	68.7829469890542	68.7829469890542	1
AD_Bellenguez	0.01	158	19	44815094	44816374	68.7984561650275	68.8074921783809	2
AD_Bellenguez	0.01	159	19	44820507	44846145	68.832340340255	68.9013088005327	44
AD_Bellenguez	0.01	160	19	44848489	44852486	68.911860795362	68.9477967979308	10
AD_Bellenguez	0.01	161	19	44854769	44920687	68.9669225095946	69.10603840762	95
AD_Bellenguez	0.01	162	19	44922505	44923879	69.1163224128435	69.1240948128309	2
AD_Bellenguez	0.01	163	19	44927023	44928417	69.1457362355472	69.1554869058383	4
AD_Bellenguez	0.01	164	19	44932959	44933400	69.1872337266716	69.1903155658036	4
AD_Bellenguez	0.01	165	19	44935386	44935386	69.2041943243437	69.2041943243437	1
AD_Bellenguez	0.01	166	19	44937272	44944779	69.2173742531486	69.2661390685357	16
AD_Bellenguez	0.01	167	19	44945942	45016006	69.2774464743329	69.3232609093274	143
AD_Bellenguez	0.01	168	19	45017701	45017701	69.3388364467365	69.3388364467365	1
AD_Bellenguez	0.01	169	19	45019474	45045877	69.3732043707651	69.3924788626582	18
AD_Bellenguez	0.01	170	19	45061465	45061465	69.4086052275018	69.4086052275018	1
AD_Bellenguez	0.01	171	19	45071224	45171922	69.4648035386713	69.5073248927096	43
AD_Bellenguez	0.01	172	19	45181810	45181810	69.5212678413672	69.5212678413672	1
AD_Bellenguez	0.01	173	19	45186634	45188312	69.5439873263996	69.5518714896218	8
AD_Bellenguez	0.01	174	19	45191052	45198004	69.5646950976823	69.5925767626581	15
AD_Bellenguez	0.01	175	19	45201513	45236417	69.6055542118652	69.6966158418158	118
AD_Bellenguez	0.01	176	19	45280983	45290658	69.7293262802109	69.733125056234	2
AD_Bellenguez	0.01	177	19	45319427	45327557	69.7894675273885	69.8046836948921	4
AD_Bellenguez	0.01	178	19	45453181	45456064	69.9940378830021	69.9971533150971	3
AD_Bellenguez	0.01	179	19	45471732	45471732	70.0104939572478	70.0104939572478	1
AD_Bellenguez	0.01	180	20	56407295	56430168	88.7285559770818	88.7500272277721	14
AD_Bellenguez	0.01	181	20	56432898	56450321	88.7650124976553	88.8042951185357	11
AD_Bellenguez	0.01	182	20	56465481	56465481	88.8280872400401	88.8280872400401	1
AD_Bellenguez	0.01	183	21	26101558	26185363	24.7086273026399	24.7456051918048	25
AD_Bellenguez	0.01	184	21	26190786	26190786	24.7591719128611	24.7591719128611	1
AD_Bellenguez	0.01	185	21	26217396	26230639	24.7823275882995	24.8020152512944	7
AD_Bellenguez	0.01	186	21	26775872	26788827	26.222660046166	26.2309845550518	3
AD_Bellenguez	0.01	187	21	26790767	26790767	26.2411875809377	26.2411875809377	1
AD_Bellenguez	0.02	1	1	161133655	161217875	174.289840406263	174.317903973374	11
AD_Bellenguez	0.02	2	1	207172474	207355882	224.531601883569	224.548825305759	63
AD_Bellenguez	0.02	3	1	207480050	207630796	224.624551277861	224.688470956167	39
AD_Bellenguez	0.02	4	1	207633385	207633644	224.713529023167	224.716980183044	2
AD_Bellenguez	0.02	5	1	207669277	207677194	224.74495035749	224.7465524232	2
AD_Bellenguez	0.02	6	2	127014471	127014561	147.606291170047	147.609516946778	2
AD_Bellenguez	0.02	7	2	127015951	127016304	147.645316454682	147.65172736896	2
AD_Bellenguez	0.02	8	2	127020298	127137911	147.676853799201	147.826703295175	178
AD_Bellenguez	0.02	9	2	233113113	233182512	253.689821699814	253.808339221728	132
AD_Bellenguez	0.02	10	3	155084189	155084189	169.629637664958	169.629637664958	1
AD_Bellenguez	0.02	11	3	155135932	155135932	169.717713043774	169.717713043774	1
AD_Bellenguez	0.02	12	4	960489	977051	0.830031623607148	0.840819816298169	3
AD_Bellenguez	0.02	13	4	10961637	11009974	24.2967339178924	24.3297890198231	9
AD_Bellenguez	0.02	14	4	11013198	11038782	24.3506428809985	24.3733820926242	20
AD_Bellenguez	0.02	15	5	86885886	87136800	101.959463976945	102.01377720125	55
AD_Bellenguez	0.02	16	5	180196966	180207615	207.155958533413	207.172026654676	5
AD_Bellenguez	0.02	17	6	32396067	32408969	51.949492228692	51.9568961658184	27
AD_Bellenguez	0.02	18	6	32636021	32636679	52.0841252013141	52.0844799686373	2
AD_Bellenguez	0.02	19	6	40883392	40883392	62.4372811460976	62.4372811460976	1
AD_Bellenguez	0.02	20	6	41053109	41198572	62.5823980520914	62.6290904508333	17
AD_Bellenguez	0.02	21	6	41232816	41262757	62.6775338345547	62.7033447365722	36
AD_Bellenguez	0.02	22	6	41271095	41272084	62.7265394964048	62.7315771969653	2
AD_Bellenguez	0.02	23	6	47435902	47660822	73.5255410053685	73.5676653710585	97
AD_Bellenguez	0.02	24	6	114358761	114391843	124.801029959811	124.808201475313	6
AD_Bellenguez	0.02	25	7	28116987	28137682	46.2916631188309	46.2977338631723	10
AD_Bellenguez	0.02	26	7	54848587	54899045	80.6580969653356	80.6943577291123	6
AD_Bellenguez	0.02	27	7	99972963	100494172	117.08719397371	117.143204209399	145
AD_Bellenguez	0.02	28	7	100561944	100561944	117.168437234934	117.168437234934	1
AD_Bellenguez	0.02	29	7	100577850	100582234	117.192749880904	117.200501277976	2
AD_Bellenguez	0.02	30	7	100592493	100592493	117.232124474989	117.232124474989	1
AD_Bellenguez	0.02	31	7	143402014	143435090	159.738355100744	159.772608817774	31
AD_Bellenguez	0.02	32	8	11844613	11844613	28.1817059491595	28.1817059491595	1
AD_Bellenguez	0.02	33	8	27330003	27410651	59.0942029620433	59.1287015267235	17
AD_Bellenguez	0.02	34	8	27462330	27465457	59.1567872171267	59.1577978808271	2
AD_Bellenguez	0.02	35	8	27476581	27545260	59.2065706085257	59.2351470583596	33
AD_Bellenguez	0.02	36	8	27548836	27613261	59.3283167679512	59.4488203785964	68
AD_Bellenguez	0.02	37	8	27618250	27654290	59.4815315550429	59.5143374477883	15
AD_Bellenguez	0.02	38	8	27716649	27716649	59.6029700053447	59.6029700053447	1
AD_Bellenguez	0.02	39	8	94899249	95038329	114.311733630062	114.351274355389	60
AD_Bellenguez	0.02	40	8	100663356	100668064	120.819676594255	120.826137815065	6
AD_Bellenguez	0.02	41	8	143967775	143967775	178.660623398329	178.660623398329	1
AD_Bellenguez	0.02	42	8	144069710	144103704	178.720049529531	178.722504608494	3
AD_Bellenguez	0.02	43	9	104903697	104903697	119.857888464369	119.857888464369	1
AD_Bellenguez	0.02	44	10	11450849	11463176	25.7844419421371	25.7936932337459	4
AD_Bellenguez	0.02	45	10	11672687	11681538	25.8886309525477	25.9024250166586	9
AD_Bellenguez	0.02	46	10	59966155	60025913	81.7129900909865	81.7561773090115	8
AD_Bellenguez	0.02	47	10	80263768	80520381	105.593320576113	105.718670305753	109
AD_Bellenguez	0.02	48	10	80524756	80524756	105.751173554835	105.751173554835	1
AD_Bellenguez	0.02	49	11	47239709	47861785	64.6398675631544	64.6823211200647	64
AD_Bellenguez	0.02	50	11	60057450	60337726	67.7422731179527	67.8616364357774	383
AD_Bellenguez	0.02	51	11	85923691	86165180	93.1296339157226	93.2259380466762	190
AD_Bellenguez	0.02	52	11	121480287	121525902	133.319257130833	133.335986554915	10
AD_Bellenguez	0.02	53	11	121563217	121620549	133.449667308739	133.497606268502	21
AD_Bellenguez	0.02	54	14	39418472	39418472	36.8403039066885	36.8403039066885	1
AD_Bellenguez	0.02	55	14	52830290	52947427	47.5194681134267	47.5712014049869	59
AD_Bellenguez	0.02	56	14	92460608	92497169	90.8453783855602	90.8833405722746	57
AD_Bellenguez	0.02	57	14	105721893	105769806	115.465579781943	115.509914582086	13
AD_Bellenguez	0.02	58	15	49901356	49903911	58.4439776460906	58.4536639780788	2
AD_Bellenguez	0.02	59	15	58667074	58823796	67.9284640478025	67.9484782310313	37
AD_Bellenguez	0.02	60	15	58873328	58873328	67.9730346263811	67.9730346263811	1
AD_Bellenguez	0.02	61	15	63115191	63295034	75.8432565144251	75.8860325326627	21
AD_Bellenguez	0.02	62	15	63303679	63334341	75.9122084370893	75.9348517378892	5
AD_Bellenguez	0.02	63	15	63349162	63349162	75.9636685809334	75.9636685809334	1
AD_Bellenguez	0.02	64	16	29946895	30105932	55.6793350913427	55.6920214463154	96
AD_Bellenguez	0.02	65	16	31111250	31155858	55.9069027636985	55.9341286689706	12
AD_Bellenguez	0.02	66	16	81737811	81740211	107.252508199577	107.286014372783	7
AD_Bellenguez	0.02	67	16	81881916	81883307	107.872342088444	107.889740441775	2
AD_Bellenguez	0.02	68	16	81908423	81908423	107.970200237029	107.970200237029	1
AD_Bellenguez	0.02	69	16	81942226	81946414	108.071881549032	108.078681924226	2
AD_Bellenguez	0.02	70	16	90073916	90073916	131.838677303107	131.838677303107	1
AD_Bellenguez	0.02	71	16	90099556	90103687	131.861364365047	131.861364365047	2
AD_Bellenguez	0.02	72	17	5058224	5255419	13.3503056101946	13.4592003053657	64
AD_Bellenguez	0.02	73	17	5276551	5369413	13.5058038185271	13.5172920535985	40
AD_Bellenguez	0.02	74	17	44352876	44352876	69.7089662802847	69.7089662802847	1
AD_Bellenguez	0.02	75	17	45892586	46751565	70.7652142944525	70.9105787036259	841
AD_Bellenguez	0.02	76	17	58332680	58332680	86.9411738320311	86.9411738320311	1
AD_Bellenguez	0.02	77	17	58363181	58363181	86.9766332204386	86.9766332204386	1
AD_Bellenguez	0.02	78	17	63468418	63502251	90.3962178470832	90.4366328817692	45
AD_Bellenguez	0.02	79	19	1009366	1085456	3.5804984891687	3.69387279832716	37
AD_Bellenguez	0.02	80	19	1092505	1092505	3.80861690806369	3.80861690806369	1
AD_Bellenguez	0.02	81	19	1812683	1856555	6.83181716718083	6.85476974471523	18
AD_Bellenguez	0.02	82	19	43659073	43659073	66.4675918078636	66.4675918078636	1
AD_Bellenguez	0.02	83	19	44010922	44029552	67.1690585113231	67.1713172790248	2
AD_Bellenguez	0.02	84	19	44102095	44102095	67.2048792684213	67.2048792684213	1
AD_Bellenguez	0.02	85	19	44132649	44132649	67.2257696601292	67.2257696601292	1
AD_Bellenguez	0.02	86	19	44270502	44270502	67.2619390857152	67.2619390857152	1
AD_Bellenguez	0.02	87	19	44388844	44428551	67.519565230883	67.5395119950384	3
AD_Bellenguez	0.02	88	19	44516798	44516798	67.6553891752899	67.6553891752899	1
AD_Bellenguez	0.02	89	19	44544863	44544863	67.9507745728717	67.9507745728717	1
AD_Bellenguez	0.02	90	19	44562369	44562369	67.9846930985471	67.9846930985471	1
AD_Bellenguez	0.02	91	19	44575638	44577250	68.0144755830133	68.0255004205342	4
AD_Bellenguez	0.02	92	19	44604243	44604243	68.0889769350267	68.0889769350267	1
AD_Bellenguez	0.02	93	19	44614391	44663684	68.1182280521425	68.1620042722491	30
AD_Bellenguez	0.02	94	19	44670679	44677266	68.1897137022227	68.1988677135429	3
AD_Bellenguez	0.02	95	19	44685157	44752422	68.2319975061552	68.4332735623011	72
AD_Bellenguez	0.02	96	19	44758498	44758498	68.4761923553808	68.4761923553808	1
AD_Bellenguez	0.02	97	19	44766468	44766468	68.5274478577055	68.5274478577055	1
AD_Bellenguez	0.02	98	19	44792629	44800054	68.6734999035524	68.7155499108157	14
AD_Bellenguez	0.02	99	19	44804817	44816374	68.739348280528	68.8074921783809	10
AD_Bellenguez	0.02	100	19	44820507	44923879	68.832340340255	69.1240948128309	151
AD_Bellenguez	0.02	101	19	44927023	44928417	69.1457362355472	69.1554869058383	4
AD_Bellenguez	0.02	102	19	44932959	45017701	69.1872337266716	69.3388364467365	165
AD_Bellenguez	0.02	103	19	45019474	45061465	69.3732043707651	69.4086052275018	19
AD_Bellenguez	0.02	104	19	45071224	45181810	69.4648035386713	69.5212678413672	44
AD_Bellenguez	0.02	105	19	45186634	45236417	69.5439873263996	69.6966158418158	141
AD_Bellenguez	0.02	106	19	45280983	45290658	69.7293262802109	69.733125056234	2
AD_Bellenguez	0.02	107	19	45319427	45327557	69.7894675273885	69.8046836948921	4
AD_Bellenguez	0.02	108	19	45453181	45471732	69.9940378830021	70.0104939572478	4
AD_Bellenguez	0.02	109	20	56407295	56450321	88.7285559770818	88.8042951185357	25
AD_Bellenguez	0.02	110	20	56465481	56465481	88.8280872400401	88.8280872400401	1
AD_Bellenguez	0.02	111	21	26101558	26190786	24.7086273026399	24.7591719128611	26
AD_Bellenguez	0.02	112	21	26217396	26230639	24.7823275882995	24.8020152512944	7
AD_Bellenguez	0.02	113	21	26775872	26790767	26.222660046166	26.2411875809377	4
AD_Bellenguez	0.03	1	1	161133655	161217875	174.289840406263	174.317903973374	11
AD_Bellenguez	0.03	2	1	207172474	207355882	224.531601883569	224.548825305759	63
AD_Bellenguez	0.03	3	1	207480050	207677194	224.624551277861	224.7465524232	43
AD_Bellenguez	0.03	4	2	127014471	127014561	147.606291170047	147.609516946778	2
AD_Bellenguez	0.03	5	2	127015951	127137911	147.645316454682	147.826703295175	180
AD_Bellenguez	0.03	6	2	233113113	233182512	253.689821699814	253.808339221728	132
AD_Bellenguez	0.03	7	3	155084189	155084189	169.629637664958	169.629637664958	1
AD_Bellenguez	0.03	8	3	155135932	155135932	169.717713043774	169.717713043774	1
AD_Bellenguez	0.03	9	4	960489	977051	0.830031623607148	0.840819816298169	3
AD_Bellenguez	0.03	10	4	10961637	11038782	24.2967339178924	24.3733820926242	29
AD_Bellenguez	0.03	11	5	86885886	87136800	101.959463976945	102.01377720125	55
AD_Bellenguez	0.03	12	5	180196966	180207615	207.155958533413	207.172026654676	5
AD_Bellenguez	0.03	13	6	32396067	32408969	51.949492228692	51.9568961658184	27
AD_Bellenguez	0.03	14	6	32636021	32636679	52.0841252013141	52.0844799686373	2
AD_Bellenguez	0.03	15	6	40883392	40883392	62.4372811460976	62.4372811460976	1
AD_Bellenguez	0.03	16	6	41053109	41198572	62.5823980520914	62.6290904508333	17
AD_Bellenguez	0.03	17	6	41232816	41272084	62.6775338345547	62.7315771969653	38
AD_Bellenguez	0.03	18	6	47435902	47660822	73.5255410053685	73.5676653710585	97
AD_Bellenguez	0.03	19	6	114358761	114391843	124.801029959811	124.808201475313	6
AD_Bellenguez	0.03	20	7	28116987	28137682	46.2916631188309	46.2977338631723	10
AD_Bellenguez	0.03	21	7	54848587	54899045	80.6580969653356	80.6943577291123	6
